timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1786312007,12.66,19.23,8.55,5.73,15.02,18.05,20.39,5.38
1786312007,15.72,19.91,9.02,6.58,16.79,19.54,20.38,8.23
1786312007,19.96,19.68,11.99,8.04,20.44,20.62,21.45,11.1
1786312007,24.42,20.41,17.9,9.75,27.03,23.8,26.7,12.91
1786312007,27.33,24.79,24.29,11.33,34.73,30.71,36.86,13
1786312007,27.96,33.84,28.14,13.06,39.8,39.39,48.2,11.61
1786312007,27.3,45.36,29.67,15.19,39.99,45.76,55.54,9.9
1786312007,26.77,55.27,32.67,17,36.59,48.04,57.32,8.97
1786312007,26.85,60.48,39.87,17.9,33.39,47.96,56.3,8.92
1786312007,27.14,60.39,49.02,18.89,33.38,47.93,55.49,9.09
1786312007,27.07,56.65,55.04,21.52,36.23,48.2,55.01,9.06
1786312007,26.27,51.96,55.12,25.5,39.21,47.08,52.81,8.96
1786312007,24.6,48.4,50.67,28.51,39.68,43.17,47.63,9.03
1786312007,22.3,46.06,45.11,28.27,36.7,37.3,40.67,9.45
1786312007,19.97,43.31,40.72,24.52,31.43,31.98,34.61,10.23
1786312007,18.12,38.74,37.59,19.02,26.87,29.25,31.28,11.03
1786312007,16.83,32.4,34.68,14,25.86,29.09,30.61,11.46
1786312007,15.7,25.37,31.15,10.61,28.24,29.45,31.45,11.51
1786312007,14.14,18.83,27.1,8.54,30.29,27.96,32.15,11.41
1786312007,11.95,13.49,23.73,6.78,27.8,23.81,31.01,11.13
1786312007,9.49,8.95,21.87,4.73,20.19,18.15,27.38,10.42
1786312007,7.42,4.1,20,2.54,11.29,12.89,22.45,9.18
1786312007,6.06,-1.53,15.09,0.51,6.03,9.08,17.87,7.41
1786312007,5.34,-7.36,6.06,-1.46,6.21,6.25,14.29,5.1
1786312007,5.18,-12.59,-4.38,-3.63,9.33,3.46,11.57,2.56
1786312007,5.32,-16.76,-11.78,-5.85,11.15,0.5,9.22,0.43
1786312007,4.79,-19.63,-13.86,-7.45,9.38,-2.44,6.02,-0.84
1786312007,2.46,-21.25,-12.78,-7.98,5.11,-5.53,0.33,-1.4
1786312007,-1.65,-22.12,-12.75,-7.88,0.6,-9.12,-8.13,-1.76
1786312007,-6.14,-23.07,-15.44,-8.11,-3.68,-13.13,-17.31,-2.44
1786312007,-9.43,-24.68,-18.84,-9.19,-8.91,-16.85,-24.01,-3.6
1786312007,-11.09,-26.94,-20.95,-10.66,-15.33,-19.7,-26.28,-4.88
1786312007,-12.25,-29.2,-22.58,-11.67,-21.33,-21.71,-24.74,-5.66
1786312007,-14.23,-30.44,-25.3,-12.03,-24.99,-23.43,-21.83,-5.56
1786312007,-16.77,-29.97,-28.11,-12.4,-25.63,-25.18,-20.32,-4.76
1786312007,-18.43,-28.21,-28.55,-13.35,-24.18,-26.56,-21.64,-3.89
1786312007,-18.52,-26.34,-26.41,-14.54,-22.19,-26.57,-24.91,-3.61
1786312007,-17.79,-25.1,-24.38,-15.01,-20.68,-24.58,-27.71,-4.04
1786312007,-17.09,-24.13,-24.34,-14.23,-19.8,-21.19,-28.4,-4.6
1786312007,-16.43,-22.58,-24.65,-12.63,-19.36,-17.98,-27.38,-4.56
1786312007,-15.53,-20.25,-22.38,-11.02,-19.3,-16.25,-26.27,-3.91
1786312007,-14.59,-17.94,-17.61,-9.75,-19.42,-16.27,-26.28,-3.36
1786312007,-14.14,-16.56,-14.02,-8.73,-19.11,-17.25,-27.14,-3.71
1786312007,-14.2,-16.16,-14.62,-7.91,-17.85,-17.83,-27.41,-5.16
1786312007,-13.94,-15.92,-17.99,-7.51,-15.98,-16.86,-25.88,-7.2
1786312007,-12.59,-15.19,-20.06,-7.48,-14.47,-14.15,-22.75,-8.91
1786312007,-10.29,-14.15,-19.07,-7.3,-13.81,-10.66,-19.25,-9.4
1786312007,-7.9,-13.33,-17.15,-6.48,-13.52,-7.92,-16.46,-8.35
1786312007,-6.25,-12.86,-16.78,-5.15,-12.92,-6.92,-14.71,-6.33
1786312007,-5.53,-12.25,-17.44,-4.08,-11.79,-7.44,-13.73,-4.51
1786312007,-5.42,-11.05,-16.4,-3.87,-10.19,-8.36,-12.92,-3.79
1786312007,-5.4,-9.11,-12,-4.26,-8.11,-8.55,-11.6,-4.1
1786312007,-5.15,-6.33,-5.61,-4.31,-5.84,-7.48,-9.63,-4.48
1786312007,-4.6,-2.98,-0.29,-3.37,-4.29,-5.32,-7.96,-3.91
1786312007,-3.83,-0.03,2.12,-1.73,-4.36,-2.7,-7.58,-2.15
1786312007,-3.02,1.5,2.39,-0.25,-5.68,-0.25,-8.12,0.06
1786312007,-2.25,1.58,2.18,0.5,-6.53,1.54,-7.97,1.56
1786312007,-1.51,1.21,1.7,0.81,-5.32,2.3,-6.18,1.74
1786312007,-0.61,1.27,0.07,1.23,-1.9,2.07,-3.45,0.95
1786312007,0.66,1.71,-2.52,1.82,2.4,1.56,-1.22,0.21
1786312007,2.26,1.97,-4.52,2.16,5.66,1.8,-0.16,0.42
1786312007,3.65,1.92,-4.95,2.11,6.6,3.27,0.29,1.69
1786312007,4.17,2.06,-4.19,2.01,5.44,5.4,1.13,3.19
1786312007,3.63,2.92,-2.39,2.19,3.63,7.12,2.48,3.83
1786312007,2.69,4.38,1.45,2.65,2.64,7.75,3.38,3.21
1786312007,2.26,5.81,7.63,3.24,2.82,7.27,3.17,1.98
1786312007,2.63,6.67,13.53,3.87,3.46,6.13,2.46,1.19
1786312007,3.26,6.91,15.18,4.51,3.76,5.06,2.38,1.45
1786312007,3.52,6.65,11.44,4.97,3.47,4.78,3.03,2.43
1786312007,3.28,5.93,5.57,4.82,2.69,5.48,3.42,3.42
1786312007,2.83,4.87,2.16,3.82,1.9,6.6,2.95,4.06
1786312007,2.59,4.04,3.14,2.29,2.17,7.39,2.28,4.54
1786312007,3.01,4.01,6.79,1,4.55,7.79,2.66,5.3
1786312007,4.52,4.79,9.94,0.53,8.85,8.35,4.35,6.52
1786312007,7.08,5.8,11.02,0.91,13.47,9.63,6.68,7.9
1786312007,9.95,6.55,10.79,1.78,16.75,11.55,9.42,8.9
1786312007,12.01,7.03,10.39,2.82,18.22,13.38,12.7,9.13
1786312007,12.66,7.53,9.82,3.82,18.45,14.32,15.72,8.62
1786312007,12.3,8.33,8.83,4.56,17.95,13.99,16.79,7.75
1786312007,11.83,9.43,8.36,4.89,16.69,12.46,15.21,6.98
1786312007,11.61,10.53,9.6,4.94,14.42,10.27,12.3,6.51
1786312007,11.14,11.14,11.84,5.1,11.18,8.38,9.92,6.13
1786312007,9.92,10.96,12.6,5.51,7.71,7.57,8.63,5.42
1786312007,8.31,10.17,10.55,5.88,5.22,7.71,7.62,4.28
1786312007,7.35,9.14,7.15,5.84,4.56,7.88,6.23,3.18
1786312007,7.47,7.88,4.98,5.48,5.58,7.33,4.97,2.61
1786312007,7.98,6.16,4.97,5.15,7.55,6.03,5.07,2.52
1786312007,7.97,4.37,5.89,4.89,9.64,4.55,6.89,2.38
1786312007,7.57,3.63,6.23,4.4,11.15,3.83,9.47,2.02
1786312007,7.74,4.85,6.27,3.54,11.81,4.76,11.42,1.99
1786312007,8.91,7.57,7.51,2.82,11.92,7.32,11.99,2.89
1786312007,10.29,10.31,10.03,2.92,11.82,10.16,11.26,4.44
1786312007,10.69,11.85,11.73,4,11.29,11.44,9.99,5.55
1786312007,9.92,11.84,11.2,5.22,10.08,10.58,9.12,5.32
1786312007,9.12,10.54,9.76,5.51,8.85,8.88,9.24,3.93
1786312007,9.35,8.54,9.46,4.63,8.7,8.14,10.24,2.39
1786312007,10.38,6.72,10.37,3.51,9.97,8.59,11.58,1.59
1786312007,11.02,6.15,10.78,3.34,11.77,8.9,12.37,1.66
1786312007,10.61,7.12,9.73,4.41,12.74,8.05,11.63,2.17
1786312007,9.59,8.6,8.06,5.88,11.95,6.36,9.21,2.62
1786312007,8.68,9.18,7.04,6.65,9.5,5,6.55,2.74
1786312007,7.93,8.49,6.61,6.45,6.41,4.63,5.57,2.54
1786312007,6.9,7.4,5.58,5.9,3.79,4.82,6.23,2.17
1786312007,5.54,6.67,3.57,5.55,2.24,4.62,6.68,1.86
1786312007,4.43,6,1.9,5.28,1.93,3.72,6,1.89
1786312007,4.32,4.7,1.9,4.73,2.91,2.51,5.64,2.6
1786312007,5.25,2.94,3.12,3.96,4.81,1.47,7.15,4.13
1786312007,6.41,1.93,4.25,3.35,6.73,0.96,9.96,6.06
1786312007,6.78,2.66,5.16,2.96,7.76,1.29,11.95,7.57
1786312007,6.08,4.68,6.68,2.54,7.8,2.48,11.8,7.94
1786312007,4.85,6.32,8.6,2.05,7.32,4.05,10.24,7.13
1786312007,3.77,6.25,8.9,1.78,6.54,5.27,8.89,5.8
1786312007,3.06,4.72,5.79,1.91,5.08,5.62,8.35,4.78
1786312007,2.52,2.95,0.19,2.17,2.56,4.99,7.72,4.37
1786312007,1.97,1.8,-4.18,2,-0.56,3.5,6.2,4.18
1786312007,1.62,1.35,-3.88,1.16,-2.83,1.65,4.44,3.6
1786312007,1.84,1.52,0.81,0.1,-2.85,0.38,3.86,2.48
1786312007,2.61,2.33,5.88,-0.47,-0.7,0.56,5.19,1.18
1786312007,3.39,3.52,7.83,-0.29,1.99,2.24,7.62,0.08
1786312007,3.55,4.46,6.99,0.31,3.65,4.53,9.48,-0.86
1786312007,2.87,4.7,6.04,0.95,4.01,6.16,9.51,-1.8
1786312007,1.61,4.39,6.09,1.51,3.51,6.25,7.79,-2.52
1786312007,0.28,4.03,5.85,1.94,2.52,4.95,5.66,-2.7
1786312007,-0.59,3.86,4.26,1.99,1.24,3.4,4.49,-2.44
1786312007,-0.58,3.33,2.04,1.44,0.07,2.62,4.39,-2.07
1786312007,0.24,1.6,0.28,0.51,-0.54,2.48,4.34,-1.56
1786312007,1.16,-1.22,-1.32,-0.28,-0.6,2.06,3.31,-0.73
1786312007,1.21,-3.77,-3.9,-0.51,-0.61,1.11,1.39,0.2
1786312007,0.08,-4.64,-7.04,-0.36,-1.03,0.3,-0.56,0.71
1786312007,-1.64,-3.73,-8.06,-0.31,-2.03,0,-2.04,0.39
1786312007,-3.22,-2.26,-5,-0.58,-3.47,-0.29,-3.16,-0.86
1786312007,-4.37,-1.44,0.17,-0.87,-4.83,-1.2,-3.83,-2.78
1786312007,-5.05,-1.48,2.98,-0.78,-5.47,-2.63,-3.64,-4.71
1786312007,-5.03,-1.87,1.38,-0.51,-5.08,-3.8,-2.55,-5.78
1786312007,-3.91,-2.33,-2.36,-0.66,-3.9,-3.98,-1.39,-5.33
1786312007,-1.81,-2.98,-4.75,-1.43,-2.37,-3.19,-1.09,-3.56
1786312007,0.31,-3.85,-4.64,-2.36,-0.95,-2.08,-1.67,-1.54
1786312007,1,-4.69,-3.2,-2.78,-0.37,-1.34,-2.62,-0.66
1786312007,-0.39,-5.35,-1.8,-2.48,-1.43,-1.26,-3.88,-1.67
1786312007,-3,-5.76,-0.89,-1.86,-3.94,-1.66,-5.54,-4.08
1786312007,-5.09,-5.72,-0.93,-1.44,-6.08,-2.3,-6.62,-6.44
1786312007,-5.68,-5.04,-2.62,-1.24,-5.93,-3.16,-5.56,-7.39
1786312007,-5.18,-3.9,-5.69,-0.91,-3.45,-4.18,-2.35,-6.65
1786312007,-4.51,-2.96,-8.02,-0.46,-0.53,-4.85,0.8,-4.83
1786312007,-3.95,-3.01,-7.53,-0.41,0.83,-4.63,1.51,-2.75
1786312007,-3.19,-4.41,-4.96,-1.11,0.19,-3.84,-0.34,-1.02
1786312007,-2.42,-6.45,-3.58,-2.12,-1.39,-3.57,-2.86,-0.23
1786312007,-2.57,-7.55,-5.27,-2.64,-2.74,-4.56,-4.56,-0.9
1786312007,-4.19,-6.53,-7.63,-2.37,-3.58,-6.23,-5.72,-2.88
1786312007,-6.49,-3.92,-6.72,-1.78,-4.45,-7.39,-7.39,-5.03
1786312007,-7.89,-1.77,-2.25,-1.48,-5.79,-7.5,-9.42,-6.03
1786312007,-7.5,-1.91,1.14,-1.6,-7.11,-7.04,-10.27,-5.53
1786312007,-5.66,-4.34,-1.5,-1.84,-7.36,-6.74,-8.99,-4.17
1786312007,-3.31,-7.45,-9.63,-2.01,-6.08,-6.88,-6.66,-2.82
1786312007,-1.29,-9.64,-16.85,-2.26,-4.02,-7.34,-5.29,-1.93
1786312007,-0.24,-10.4,-17.31,-2.72,-2.51,-8.01,-5.7,-1.64
1786312008,-0.61,-10.21,-11.86,-3.21,-2.61,-8.84,-6.93,-2.06
1786312008,-2.31,-9.61,-6.45,-3.45,-4.46,-9.45,-7.62,-3.26
1786312008,-4.48,-8.85,-4.94,-3.45,-7.13,-9.01,-7.44,-5.05
1786312008,-5.99,-8.01,-5.82,-3.44,-9.21,-7.34,-7.33,-6.79
1786312008,-6.38,-7.16,-5.72,-3.41,-9.94,-5.79,-8.26,-7.63
1786312008,-6.05,-6.37,-4.04,-3.11,-9.8,-6.15,-10.02,-7.06
1786312008,-5.64,-5.78,-2.81,-2.56,-9.64,-8.66,-11.26,-5.4
1786312008,-5.21,-5.75,-3.4,-2.22,-9.63,-11.52,-10.85,-3.49
1786312008,-4.39,-6.53,-4.84,-2.37,-9.2,-12.52,-8.75,-2.18
1786312008,-3.14,-7.97,-5.58,-2.69,-7.92,-11.19,-5.87,-1.77
1786312008,-2.12,-9.47,-5.91,-2.56,-6.26,-9.18,-3.52,-2.06
1786312008,-2.18,-10.2,-7.5,-1.88,-5.57,-8.62,-2.86,-2.65
1786312008,-3.53,-9.59,-10.44,-1.12,-6.96,-10.08,-4.37,-3.28
1786312008,-5.48,-7.84,-11.91,-0.83,-10.01,-12.04,-7.54,-4.01
1786312008,-6.94,-5.89,-9.28,-0.95,-12.74,-12.41,-11.2,-4.84
1786312008,-7.24,-4.72,-4.07,-1.01,-13.26,-10.61,-14.13,-5.35
1786312008,-6.53,-4.68,-0.73,-0.74,-11.45,-8.09,-15.48,-4.89
1786312008,-5.51,-5.34,-1.5,-0.53,-9.07,-6.88,-14.95,-3.32
1786312008,-4.74,-5.99,-3.93,-0.95,-7.78,-7.73,-13.05,-1.4
1786312008,-4.22,-6.33,-4.37,-1.95,-7.48,-9.67,-10.66,0.04
1786312008,-3.71,-6.54,-2.9,-2.69,-6.92,-11.04,-8.28,0.86
1786312008,-3.35,-6.84,-3.11,-2.4,-5.69,-10.86,-6.22,1.36
1786312008,-3.6,-7.06,-6.35,-1.34,-4.83,-9.49,-5.18,1.69
1786312008,-4.75,-6.82,-8.79,-0.58,-5.64,-8.27,-5.89,1.77
1786312008,-6.58,-5.99,-6.16,-0.8,-8.34,-8.42,-8.29,1.48
1786312008,-8.55,-4.89,0.11,-1.68,-11.97,-10.01,-11.43,0.83
1786312008,-9.97,-4.24,4.19,-2.39,-15.12,-12.1,-14.05,-0.02
1786312008,-10.44,-4.62,2.85,-2.63,-16.52,-13.63,-15.09,-0.86
1786312008,-10.08,-5.97,-1.1,-2.85,-15.55,-14.01,-13.98,-1.6
1786312008,-9.28,-7.66,-3.01,-3.51,-12.44,-13.13,-10.91,-2.23
1786312008,-8.5,-9.09,-2.35,-4.44,-8.47,-11.45,-6.93,-2.71
1786312008,-8.06,-10.06,-2.61,-5.1,-5.31,-9.78,-3.63,-2.9
1786312008,-7.87,-10.52,-5.77,-5.37,-4.03,-8.62,-2.34,-2.77
1786312008,-7.54,-10.19,-9.36,-5.52,-4.59,-7.95,-3.23,-2.57
1786312008,-7.01,-8.81,-9.76,-5.63,-6.15,-7.89,-5.29,-2.81
1786312008,-6.73,-6.59,-6.9,-5.35,-7.93,-8.89,-7.15,-3.82
1786312008,-7.06,-4.34,-4.23,-4.51,-9.5,-10.78,-8.29,-5.19
1786312008,-7.63,-3.18,-4.58,-3.56,-10.66,-12.32,-9.51,-5.78
1786312008,-7.68,-3.95,-7.13,-3.21,-11.24,-12.08,-11.67,-4.79
1786312008,-6.86,-6.31,-8.75,-3.64,-10.85,-9.75,-14.22,-2.72
1786312008,-5.53,-8.55,-7.49,-4.27,-9.22,-6.33,-15.56,-0.88
1786312008,-4.22,-8.83,-4.31,-4.46,-6.69,-3.16,-14.31,-0.1
1786312008,-3.2,-6.75,-1.67,-4.06,-3.95,-1.05,-10.11,-0.09
1786312008,-2.49,-3.75,-1.1,-3.37,-1.63,-0.27,-4.25,-0.08
1786312008,-2.24,-1.79,-2.41,-2.78,-0.53,-1,0.59,0.21
1786312008,-2.84,-1.7,-4.53,-2.42,-1.43,-3.19,1.96,0.23
1786312008,-4.31,-2.63,-6.45,-2.27,-4.05,-5.86,-0.43,-0.72
1786312008,-5.96,-3.09,-7.5,-2.3,-6.82,-7.14,-4.26,-2.56
1786312008,-6.67,-2.36,-7.44,-2.47,-7.93,-5.69,-6.2,-4.29
1786312008,-5.81,-1.04,-6.88,-2.5,-6.52,-2.33,-4.72,-4.91
1786312008,-3.84,-0.43,-7.17,-2.09,-3.39,0.37,-1.43,-4.44
1786312008,-1.95,-1.25,-9.29,-1.37,-0.56,0.39,0.35,-3.92
1786312008,-1.09,-2.98,-12.15,-0.75,0.2,-1.91,-1.53,-4.36
1786312008,-1.39,-4.39,-13.26,-0.38,-1.31,-4.46,-6.6,-5.72
1786312008,-2.49,-4.73,-11.54,-0.12,-3.89,-5.85,-12.44,-7.06
1786312008,-3.92,-4.13,-8.71,0.08,-6.2,-6.43,-16.51,-7.63
1786312008,-5.06,-3.11,-7.2,0,-7.39,-7.07,-17.66,-7.38
1786312008,-5.14,-2.06,-7.54,-0.51,-7.02,-7.54,-16.29,-6.52
1786312008,-3.96,-1.28,-8.23,-1.32,-5.21,-6.78,-13.68,-5.02
1786312008,-2.27,-1.08,-7.56,-1.98,-2.84,-4.2,-11.05,-2.98
1786312008,-1.44,-1.52,-5.23,-2,-1.15,-0.59,-8.68,-0.97
1786312008,-2.2,-2.29,-2.53,-1.29,-0.97,2.36,-5.88,0.24
1786312008,-3.93,-2.89,-0.87,-0.42,-2.12,3.11,-2.51,0.28
1786312008,-5.26,-3.04,-0.1,-0.16,-3.69,1.35,-0.31,-0.6
1786312008,-5.38,-2.84,0.93,-0.7,-4.79,-1.7,-1.41,-1.74
1786312008,-4.59,-2.56,2.22,-1.49,-5.04,-4.23,-5.56,-2.52
1786312008,-3.68,-2.35,2.37,-1.96,-4.45,-5.12,-9.61,-2.78
1786312008,-3.11,-2.01,1.09,-2.2,-3.18,-4.32,-10.15,-2.85
1786312008,-2.83,-1.36,0.22,-2.62,-1.44,-2.32,-6.61,-3.1
1786312008,-2.7,-0.6,1.62,-3.09,0.37,0.18,-1.41,-3.6
1786312008,-2.9,0.01,4.63,-2.94,1.34,2.22,2.65,-4.19
1786312008,-3.69,0.49,6.67,-1.84,0.56,3.02,4.55,-4.67
1786312008,-4.75,1.04,6.45,-0.49,-1.61,2.46,4.49,-4.89
1786312008,-4.95,1.77,5.48,0.09,-3.15,1.21,3.16,-4.47
1786312008,-3.16,2.53,5.67,-0.42,-1.91,0.49,1.9,-2.93
1786312008,0.59,3.19,6.78,-1.37,2.25,1.49,2.61,-0.3
1786312008,5.08,3.64,7.26,-1.97,7.41,4.43,6.23,2.93
1786312008,8.89,3.78,6.82,-1.9,11.27,8.18,11.31,6.67
1786312008,11.12,3.43,6.49,-1.34,12.68,10.81,14.59,11.08
1786312008,11.46,2.81,6.44,-0.44,11.84,10.64,13.49,15.32
1786312008,10.04,2.62,5.14,0.7,9.7,7.59,8.54,17.62
1786312008,7.48,3.15,1.64,1.62,7.25,3.75,3.39,16.93
1786312008,4.78,3.77,-2.05,1.65,5.1,1.63,1.57,13.99
1786312008,2.97,3.61,-2.47,0.73,3.35,1.83,3.25,10.56
1786312008,2.54,2.81,1.25,-0.18,2.06,3.06,5.67,8.12
1786312008,3.21,2.45,5.82,-0.05,1.73,4.1,6.64,7.02
1786312008,4.4,3.32,7.05,1.05,3.02,4.96,6.74,6.84
1786312008,5.87,4.95,4.36,2.05,5.79,6.18,7.77,7.1
1786312008,7.5,6.04,0.98,2.17,8.65,7.81,10.06,7.4
1786312008,8.73,5.78,-0.11,1.69,9.75,9.06,11.78,7.15
1786312008,8.75,4.55,0.48,1.51,8.21,8.92,10.87,5.87
1786312008,7.3,3.22,-0.13,2.06,4.94,7.09,7.07,3.79
1786312008,5.07,2.26,-2.81,2.75,1.84,4.37,1.93,1.81
1786312008,3.03,1.71,-4.71,2.69,0.1,1.91,-2.38,0.65
1786312008,1.62,1.65,-2.73,1.74,-0.42,0.42,-4.09,0.23
1786312008,0.77,2.42,2.37,0.73,-0.26,0.1,-2.41,-0.06
1786312008,0.54,4.1,6.81,0.56,0.6,0.93,1.94,-0.51
1786312008,1.19,6.04,7.97,1.34,2.39,2.72,6.93,-0.78
1786312008,2.58,7.06,6.61,2.39,4.62,4.85,10.31,-0.38
1786312008,3.87,6.43,5.06,3.14,6.09,6.21,10.87,0.73
1786312008,3.96,4.6,4.43,3.49,5.63,5.71,8.96,1.87
1786312008,2.46,2.79,3.86,3.4,3.07,3.42,5.9,2.3
1786312008,0.15,1.74,2.67,2.6,-0.48,0.7,3.02,1.82
1786312008,-1.66,1.21,2.11,1.08,-3.2,-0.92,1.16,0.87
1786312008,-2.25,0.96,3.7,-0.3,-3.68,-1.12,0.41,0.08
1786312008,-1.97,1.2,6.37,-0.47,-1.99,-0.68,0.36,-0.26
1786312008,-1.76,2.07,7.38,0.66,0.46,-0.26,0.97,-0.45
1786312008,-2.1,3.06,6.05,1.92,2.16,0.19,2.6,-0.97
1786312008,-2.52,3.54,4.29,2.26,2.59,0.87,4.65,-1.96
1786312008,-2.24,3.5,3.68,1.87,2.02,1.64,5.29,-3.05
1786312008,-1.24,3.47,3.79,1.73,0.9,2.15,3.42,-3.84
1786312008,-0.37,3.69,3.49,2.33,-0.48,2.24,0.1,-4.31
1786312008,-0.43,3.77,2.63,3.18,-2.06,2.13,-2.58,-4.68
1786312008,-1.23,3.33,1.98,3.47,-3.63,2.15,-3.49,-5.05
1786312008,-1.99,2.52,2.13,2.86,-4.54,2.06,-3.09,-5.2
1786312008,-2.39,2.05,2.98,1.73,-4.07,1.27,-2.34,-4.83
1786312008,-2.64,2.45,3.95,0.57,-2.01,-0.12,-1.42,-3.81
1786312008,-2.65,3.56,4.55,-0.38,1.11,-0.78,0.29,-2.29
1786312008,-1.92,4.64,4.83,-1.01,4.35,0.71,3.17,-0.59
1786312008,-0.46,5.06,5.54,-1.03,6.68,4.18,6.56,0.95
1786312008,0.88,4.77,7.23,-0.24,7.33,7.62,8.92,2.06
1786312008,0.99,4.1,9.27,0.92,6.09,8.7,8.63,2.53
1786312008,-0.4,3.19,10.09,1.45,3.4,6.81,5.43,2.15
1786312008,-2.6,2,8.46,0.69,0.21,3.37,1.16,0.85
1786312008,-4.41,0.83,4.59,-0.79,-2.43,0.39,-1.69,-1.11
1786312008,-5.08,0.65,-0.1,-1.69,-3.81,-1.06,-2.3,-3.04
1786312008,-4.62,2.06,-4.03,-1.35,-3.61,-0.89,-1.84,-4.31
1786312008,-3.36,4.23,-5.96,-0.38,-1.86,0.43,-1.43,-4.9
1786312008,-1.63,5.4,-5.23,0.1,0.89,2.06,-1,-5.23
1786312008,0.15,4.68,-2.85,-0.27,3.43,3,-0.12,-5.5
1786312008,1.33,2.87,-1.81,-0.84,4.5,2.87,1.02,-5.52
1786312008,1.45,1.4,-4.29,-0.81,3.83,2.35,1.88,-5.19
1786312008,0.77,0.99,-8.49,-0.19,2.27,2.5,1.92,-4.82
1786312008,-0.03,1.43,-9.89,0.46,0.83,3.62,0.87,-4.8
1786312008,-0.53,2.3,-6.04,0.77,-0.07,4.86,-0.57,-5.32
1786312008,-0.8,3.52,0.69,0.86,-0.38,5.06,-0.81,-6.14
1786312008,-0.77,4.99,5.52,1.04,-0.01,3.96,0.92,-6.75
1786312008,-0.02,6.04,5.74,1.35,1.03,2.39,3.3,-6.64
1786312008,1.62,5.86,2.58,1.69,2.28,1.5,4.31,-5.72
1786312008,3.45,4.33,-0.94,2.01,3.02,1.64,3.41,-4.43
1786312008,4.26,2.33,-2.93,2.39,2.95,2.31,1.82,-3.48
1786312008,3.55,1.05,-3.44,2.78,2.35,2.8,0.77,-3.15
1786312008,2.15,1.11,-3.21,2.89,1.75,2.93,0.54,-3.13
1786312008,1.48,2.25,-2.48,2.48,1.49,3.17,0.97,-2.82
1786312008,2.17,3.67,-1.16,1.77,1.83,4.13,2.23,-1.98
1786312008,3.64,4.7,0.52,1.18,3.05,5.58,4.42,-0.83
1786312008,4.8,4.97,1.91,0.87,4.98,6.46,6.81,0.12
1786312008,5.24,4.24,2.61,0.67,6.69,6.12,8.15,0.67
1786312008,5.4,2.45,3.12,0.54,7.24,5.21,7.73,1.03
1786312008,5.77,0.36,4.09,0.81,6.7,4.81,5.93,1.45
1786312008,6.24,-0.63,5.22,1.76,6.03,5.12,3.88,1.89
1786312008,6.3,0.17,5.9,3.11,5.93,5.5,2.59,2.22
1786312008,6.02,1.83,6.51,4.05,6.14,5.52,2.38,2.7
1786312008,6.25,2.77,7.94,3.92,6.12,5.2,2.84,3.93
1786312008,7.76,2.58,9.78,2.82,5.9,4.67,3.4,5.93
1786312008,10.21,2.38,10.21,1.53,6.11,4.17,4,8.03
1786312008,12.46,3.24,8.08,0.75,7.25,4.1,5.02,9.83
1786312008,13.59,4.73,4.51,0.53,9.16,4.79,6.81,11.6
1786312008,13.39,5.48,1.97,0.42,11.07,6.16,9.27,13.31
1786312008,12.13,4.92,1.99,0.26,12.18,7.89,11.75,14.16
1786312008,10.21,3.88,4.09,0.44,12.18,9.51,13.27,13.52
1786312008,8.13,3.32,6.56,1.21,11.21,10.41,12.89,11.66
1786312008,6.38,3.27,8.15,2.17,9.44,10.18,10.42,9.55
1786312008,5.27,3.13,8.99,2.51,6.96,8.9,6.95,8.05
1786312008,4.67,2.7,9.43,2.03,4.23,7.04,4.24,7.53
1786312008,4.25,2.48,8.6,1.48,2.3,5.37,3.43,7.91
1786312008,3.94,2.98,5.73,1.61,2.18,4.69,4.42,8.78
1786312008,4.1,3.98,2.37,2.28,3.99,5.28,6.13,9.47
1786312008,4.92,4.56,1.02,2.66,6.6,6.56,7.34,9.4
1786312008,5.79,4.05,1.55,2.4,8.21,7.38,7.47,8.31
1786312008,5.59,2.73,0.93,2.06,7.57,6.83,6.34,6.32
1786312008,3.97,1.67,-2.08,2.22,5.05,5.08,4.07,3.9
1786312008,2,1.77,-4,2.69,2.16,3.43,1.51,1.84
1786312008,1.16,3.04,-0.41,2.89,0.17,3.21,0.02,0.89
1786312008,1.74,4.58,7.68,2.71,-0.68,4.36,0.32,1.34
1786312008,2.62,5.29,13.85,2.49,-0.56,5.47,1.64,2.69
1786312008,2.58,4.47,13,2.2,0.55,5.34,2.45,4
1786312008,1.56,2.26,6.53,1.42,2.53,4.11,2.21,4.54
1786312008,0.42,-0.42,0.15,0.12,4.66,2.84,2.02,4.33
1786312008,-0.31,-2.35,-1.98,-0.85,5.77,2.28,2.99,3.84
1786312008,-1.11,-2.87,-0.32,-0.66,4.93,2.25,4.57,3.32
1786312008,-2.47,-2.32,1.82,0.46,2.17,2.14,4.95,2.56
1786312008,-3.94,-1.58,1.87,1.41,-1.2,1.77,3.15,1.3
1786312008,-4.43,-1.23,-0.31,1.36,-3.55,1.32,-0.01,-0.21
1786312008,-3.52,-1.25,-3.35,0.45,-4.14,0.61,-2.61,-1.3
1786312008,-1.81,-1.35,-6.17,-0.69,-3.19,-0.53,-3.11,-1.54
1786312008,-0.25,-1.34,-8.04,-1.6,-1.1,-1.37,-1.14,-1.27
1786312008,0.74,-1.29,-7.93,-2.21,1.6,-0.76,2.53,-1.31
1786312008,1.22,-1.36,-5.33,-2.5,4.05,1.38,6.28,-2.19
