timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1786312048.525000,1818.27,-21592.86,-11998.06,-13463.62,-13100.18,-10533.30,-4757.43,-6914.20
1786312048.528000,1817.73,-21596.88,-12006.64,-13464.15,-13098.03,-10533.84,-4756.09,-6909.10
1786312048.528000,1818.27,-21600.37,-12017.64,-13466.30,-13097.76,-10534.11,-4758.51,-6906.15
1786312048.528000,1819.07,-21603.59,-12023.54,-13470.86,-13101.79,-10536.79,-4766.02,-6904.27
1786312048.528000,1818.27,-21605.19,-12023.54,-13472.74,-13102.59,-10540.01,-4767.63,-6902.67
1786312048.528000,1818.81,-21608.41,-12018.17,-13473.81,-13102.06,-10542.15,-4765.75,-6903.20
1786312048.531000,1817.20,-21613.78,-12022.73,-13474.61,-13103.40,-10545.64,-4769.50,-6903.47
1786312048.531000,1815.86,-21614.58,-12034.27,-13473.54,-13104.47,-10549.13,-4776.48,-6901.86
1786312048.531000,1819.88,-21615.92,-12034.80,-13473.81,-13104.47,-10546.45,-4777.28,-6899.18
1786312048.531000,1822.02,-21619.68,-12030.51,-13478.64,-13105.54,-10548.32,-4778.09,-6899.18
1786312048.531000,1819.34,-21621.56,-12035.34,-13478.10,-13107.69,-10550.74,-4775.94,-6901.06
1786312048.556000,1817.46,-21621.82,-12045.80,-13475.69,-13108.49,-10552.62,-4776.21,-6901.86
1786312048.556000,1815.59,-21622.36,-12044.46,-13475.42,-13109.83,-10556.10,-4780.77,-6904.54
1786312048.556000,1813.17,-21627.99,-12042.05,-13479.98,-13111.71,-10557.71,-4785.87,-6907.23
1786312048.556000,1813.98,-21629.87,-12035.61,-13483.20,-13112.52,-10558.78,-4786.13,-6909.37
1786312048.556000,1815.59,-21627.19,-12019.25,-13481.32,-13111.71,-10559.05,-4784.26,-6908.30
1786312048.587000,1815.86,-21625.31,-12014.42,-13479.98,-13109.83,-10558.25,-4781.31,-6907.23
1786312048.587000,1814.51,-21628.26,-12023.54,-13481.59,-13111.17,-10559.59,-4783.45,-6909.10
1786312048.587000,1812.64,-21627.46,-12024.88,-13481.86,-13113.05,-10559.59,-4785.87,-6912.59
1786312048.587000,1814.25,-21626.92,-12018.17,-13482.39,-13112.52,-10558.52,-4784.26,-6912.59
1786312048.587000,1816.12,-21627.73,-12014.15,-13482.39,-13111.44,-10559.05,-4785.06,-6908.57
1786312048.590000,1815.59,-21628.26,-12020.86,-13481.05,-13112.52,-10560.39,-4786.67,-6911.25
1786312048.590000,1812.91,-21630.94,-12027.29,-13479.98,-13115.20,-10561.74,-4789.08,-6912.59
1786312048.590000,1814.78,-21632.55,-12024.08,-13480.25,-13115.20,-10562.81,-4790.69,-6910.44
1786312048.590000,1815.32,-21634.97,-12017.37,-13482.39,-13115.20,-10562.81,-4789.89,-6909.91
1786312048.590000,1812.91,-21632.82,-12016.03,-13482.39,-13117.08,-10564.42,-4789.35,-6913.66
1786312048.616000,1813.44,-21630.41,-12024.61,-13478.64,-13114.93,-10562.81,-4785.33,-6912.05
1786312048.616000,1814.51,-21629.87,-12034.00,-13478.64,-13112.25,-10563.08,-4785.60,-6910.44
1786312048.616000,1818.54,-21629.87,-12029.44,-13478.37,-13109.03,-10559.59,-4786.13,-6908.57
1786312048.616000,1818.27,-21632.55,-12028.10,-13480.78,-13110.64,-10560.39,-4787.48,-6910.98
1786312048.616000,1817.46,-21635.77,-12023.54,-13480.78,-13112.25,-10565.49,-4786.67,-6909.91
1786312048.661000,1819.34,-21632.29,-12025.42,-13478.37,-13110.10,-10565.76,-4789.08,-6908.30
1786312048.661000,1813.71,-21632.82,-12031.32,-13478.37,-13112.52,-10566.83,-4790.69,-6912.86
1786312048.661000,1811.03,-21634.70,-12034.00,-13481.32,-13114.93,-10566.03,-4788.55,-6915.81
1786312048.661000,1814.51,-21633.63,-12026.76,-13485.34,-13113.05,-10565.76,-4786.67,-6913.66
1786312048.661000,1814.78,-21633.89,-12025.42,-13486.15,-13112.52,-10567.64,-4786.67,-6911.78
1786312048.675000,1814.25,-21633.09,-12030.24,-13481.86,-13112.25,-10566.29,-4786.67,-6912.59
1786312048.675000,1813.71,-21633.89,-12038.29,-13478.64,-13112.78,-10569.51,-4788.55,-6913.93
1786312048.675000,1809.69,-21635.77,-12036.68,-13481.05,-13118.42,-10573.81,-4794.45,-6913.13
1786312048.675000,1808.08,-21635.77,-12029.71,-13487.22,-13119.76,-10576.22,-4797.40,-6916.34
1786312048.675000,1805.66,-21634.43,-12029.71,-13487.49,-13121.10,-10577.83,-4798.47,-6921.44
1786312048.678000,1799.49,-21634.97,-12037.49,-13481.86,-13126.46,-10579.44,-4799.01,-6926.00
1786312048.678000,1791.72,-21640.06,-12049.82,-13482.12,-13133.97,-10588.83,-4805.98,-6926.81
1786312048.678000,1787.96,-21634.70,-12045.26,-13482.12,-13138.00,-10591.51,-4809.74,-6929.76
1786312048.678000,1788.50,-21635.50,-12036.68,-13485.88,-13136.12,-10590.43,-4807.86,-6931.36
1786312048.678000,1794.67,-21628.26,-12028.90,-13482.39,-13127.80,-10576.76,-4793.64,-6933.78
1786312048.681000,1799.49,-21617.80,-12025.68,-13474.08,-13122.71,-10568.17,-4784.26,-6923.05
1786312048.681000,1801.91,-21611.10,-12031.05,-13470.59,-13116.54,-10564.69,-4778.89,-6917.69
1786312048.681000,1805.39,-21605.73,-12025.42,-13470.59,-13112.25,-10558.78,-4773.26,-6915.81
1786312048.681000,1809.42,-21597.68,-12005.84,-13472.47,-13106.88,-10549.67,-4764.14,-6918.22
1786312048.681000,1816.12,-21588.03,-11995.11,-13462.28,-13098.03,-10540.01,-4751.80,-6913.39
1786312048.707000,1821.22,-21575.15,-11991.35,-13453.69,-13087.57,-10527.40,-4736.51,-6912.05
1786312048.707000,1824.17,-21568.72,-11991.62,-13451.82,-13081.13,-10520.16,-4730.61,-6909.64
1786312048.707000,1831.68,-21567.64,-11987.33,-13450.74,-13075.50,-10513.46,-4723.91,-6906.15
1786312048.707000,1840.26,-21563.89,-11976.06,-13449.13,-13068.26,-10508.36,-4717.20,-6898.91
1786312048.707000,1842.68,-21560.94,-11968.82,-13447.52,-13064.24,-10501.92,-4708.89,-6895.16
1786312048.722000,1842.14,-21557.72,-11972.31,-13442.96,-13062.63,-10501.92,-4705.67,-6897.57
1786312048.722000,1845.63,-21552.09,-11974.99,-13439.75,-13057.26,-10498.43,-4701.64,-6894.89
1786312048.722000,1848.85,-21548.06,-11966.94,-13438.40,-13052.43,-10489.58,-4696.82,-6894.35
1786312048.722000,1850.19,-21542.97,-11958.09,-13437.33,-13052.97,-10483.41,-4692.26,-6895.42
1786312048.722000,1850.99,-21542.43,-11956.48,-13434.38,-13052.70,-10483.95,-4689.04,-6894.62
1786312048.766000,1850.46,-21540.55,-11961.58,-13432.50,-13050.29,-10483.68,-4686.89,-6893.81
1786312048.766000,1848.85,-21540.55,-11968.55,-13431.70,-13049.48,-10484.76,-4687.16,-6895.69
1786312048.766000,1851.53,-21541.09,-11969.63,-13431.16,-13048.14,-10484.49,-4686.89,-6895.96
1786312048.766000,1855.55,-21540.55,-11959.17,-13430.89,-13043.85,-10479.12,-4684.21,-6893.55
1786312048.766000,1857.70,-21538.41,-11950.85,-13429.28,-13040.90,-10474.56,-4681.26,-6890.86
1786312048.769000,1857.16,-21534.65,-11953.27,-13427.14,-13041.44,-10475.64,-4682.33,-6891.40
1786312048.769000,1855.55,-21534.12,-11963.73,-13426.33,-13044.39,-10481.00,-4684.21,-6892.74
1786312048.769000,1852.33,-21536.53,-11959.17,-13430.09,-13049.48,-10488.24,-4690.65,-6895.69
1786312048.769000,1849.12,-21540.55,-11953.80,-13431.70,-13053.51,-10492.00,-4696.28,-6895.42
1786312048.769000,1849.92,-21541.09,-11948.17,-13429.28,-13054.85,-10492.53,-4697.89,-6892.47
1786312048.796000,1848.58,-21543.24,-11952.46,-13428.21,-13057.26,-10496.56,-4708.35,-6892.47
1786312048.796000,1842.41,-21552.36,-11972.58,-13430.36,-13061.55,-10503.26,-4713.98,-6897.03
1786312048.796000,1842.68,-21556.65,-11986.52,-13436.26,-13061.55,-10501.12,-4709.15,-6895.69
1786312048.796000,1842.41,-21555.84,-11974.99,-13438.94,-13064.50,-10503.80,-4711.84,-6896.76
1786312048.796000,1839.46,-21554.50,-11965.60,-13437.60,-13068.26,-10507.82,-4713.71,-6897.84
1786312048.826000,1834.63,-21557.99,-11975.26,-13436.80,-13069.60,-10509.97,-4715.32,-6897.30
1786312048.826000,1828.73,-21561.21,-11980.36,-13441.09,-13076.31,-10511.85,-4722.83,-6902.93
1786312048.826000,1829.80,-21565.50,-11970.70,-13445.65,-13077.38,-10513.19,-4722.30,-6904.54
1786312048.826000,1833.29,-21566.84,-11959.70,-13445.65,-13077.65,-10513.19,-4720.96,-6902.93
1786312048.826000,1836.78,-21570.06,-11962.92,-13445.65,-13076.04,-10513.46,-4721.76,-6898.91
1786312048.829000,1834.90,-21575.42,-11974.19,-13445.91,-13077.38,-10518.28,-4726.32,-6897.57
1786312048.829000,1834.36,-21576.76,-11991.35,-13448.33,-13076.84,-10523.92,-4730.08,-6896.23
1786312048.829000,1834.63,-21580.25,-11988.67,-13451.55,-13075.50,-10525.26,-4732.22,-6895.16
1786312048.829000,1834.09,-21587.49,-11980.36,-13453.69,-13078.99,-10527.94,-4737.05,-6896.23
1786312048.829000,1833.56,-21589.10,-11985.72,-13455.57,-13082.21,-10528.74,-4738.66,-6894.35
1786312048.886000,1834.09,-21590.98,-11990.55,-13456.11,-13083.28,-10531.69,-4738.66,-6892.74
1786312048.886000,1827.66,-21595.54,-11996.45,-13457.72,-13086.23,-10537.33,-4746.97,-6895.69
1786312048.886000,1824.44,-21597.95,-11996.45,-13462.01,-13091.33,-10540.55,-4754.75,-6899.18
1786312048.886000,1829.53,-21600.10,-11988.40,-13463.62,-13089.18,-10538.67,-4754.75,-6894.08
1786312048.886000,1829.00,-21600.10,-11981.96,-13462.54,-13088.38,-10539.20,-4749.39,-6895.69
1786312048.889000,1826.85,-21600.64,-11989.74,-13462.81,-13088.91,-10543.23,-4751.27,-6896.76
1786312048.889000,1824.44,-21606.80,-12004.76,-13463.35,-13090.52,-10546.98,-4756.63,-6896.76
1786312048.889000,1826.32,-21610.83,-12010.66,-13466.30,-13090.52,-10549.13,-4758.24,-6895.16
1786312048.889000,1827.12,-21608.41,-11992.16,-13467.91,-13091.06,-10546.18,-4755.83,-6895.69
1786312048.889000,1827.93,-21605.73,-11991.62,-13467.64,-13091.59,-10546.18,-4752.07,-6894.35
1786312048.892000,1824.17,-21610.56,-12003.15,-13468.98,-13095.08,-10549.67,-4755.29,-6895.69
1786312048.892000,1826.32,-21614.05,-12006.64,-13471.93,-13092.67,-10548.59,-4755.83,-6894.35
1786312048.892000,1827.66,-21611.63,-11997.25,-13473.00,-13091.06,-10548.59,-4759.85,-6893.01
1786312048.892000,1828.46,-21611.90,-11988.40,-13474.35,-13091.59,-10547.79,-4760.38,-6893.81
1786312048.892000,1825.24,-21614.05,-11994.84,-13472.74,-13093.74,-10548.06,-4757.70,-6896.50
1786312048.916000,1825.24,-21615.39,-12008.52,-13471.40,-13096.15,-10551.54,-4758.51,-6896.23
1786312048.916000,1824.71,-21614.85,-12011.20,-13472.47,-13097.23,-10555.03,-4765.48,-6897.30
1786312048.916000,1824.17,-21618.34,-12009.06,-13474.61,-13098.03,-10555.83,-4767.90,-6899.18
1786312048.916000,1825.51,-21619.68,-11992.69,-13476.22,-13099.37,-10555.30,-4765.75,-6897.57
1786312048.916000,1826.32,-21617.26,-11987.60,-13473.00,-13096.96,-10554.22,-4764.14,-6896.50
1786312048.947000,1823.90,-21615.92,-11997.25,-13471.93,-13098.03,-10558.25,-4764.94,-6897.84
1786312048.947000,1823.63,-21619.68,-12011.47,-13472.47,-13095.08,-10556.37,-4763.87,-6895.69
1786312048.947000,1824.98,-21623.43,-12011.20,-13472.47,-13096.15,-10557.44,-4765.75,-6895.96
1786312048.947000,1826.32,-21622.09,-11997.25,-13475.15,-13095.89,-10557.71,-4764.68,-6896.76
1786312048.947000,1826.85,-21621.82,-11994.03,-13475.15,-13094.55,-10559.32,-4762.53,-6898.11
1786312048.974000,1825.51,-21623.17,-12001.81,-13473.81,-13093.74,-10558.52,-4763.34,-6897.84
1786312048.974000,1822.56,-21625.31,-12016.57,-13473.27,-13096.96,-10561.74,-4771.38,-6899.18
1786312048.974000,1823.10,-21622.90,-12006.10,-13477.56,-13098.84,-10564.95,-4774.60,-6899.71
1786312048.974000,1824.17,-21621.29,-11990.28,-13478.91,-13098.84,-10563.88,-4770.04,-6899.71
1786312048.974000,1822.02,-21621.56,-11988.40,-13479.17,-13098.30,-10562.27,-4766.02,-6900.52
1786312049.006000,1820.42,-21623.43,-12007.18,-13476.22,-13099.91,-10560.93,-4766.02,-6899.18
1786312049.006000,1816.93,-21626.12,-12014.69,-13476.49,-13104.47,-10564.69,-4771.65,-6902.40
1786312049.006000,1818.00,-21626.92,-12005.84,-13478.37,-13102.86,-10566.29,-4773.26,-6903.20
1786312049.006000,1819.07,-21626.12,-11998.33,-13477.83,-13102.86,-10565.76,-4775.41,-6904.27
1786312049.006000,1818.27,-21625.85,-11999.67,-13478.37,-13103.13,-10567.64,-4775.94,-6903.74
1786312049.020000,1819.34,-21624.24,-12005.84,-13477.56,-13099.91,-10568.17,-4771.38,-6899.71
1786312049.020000,1819.88,-21623.97,-12009.86,-13478.64,-13099.37,-10566.83,-4772.99,-6900.52
1786312049.020000,1818.54,-21626.38,-12003.42,-13478.37,-13100.71,-10568.17,-4774.33,-6901.06
1786312049.020000,1820.15,-21627.46,-12002.62,-13477.56,-13100.98,-10567.10,-4770.04,-6901.86
1786312049.020000,1818.54,-21629.07,-11998.59,-13479.17,-13102.32,-10566.56,-4770.31,-6903.74
1786312049.024000,1813.98,-21626.92,-11999.40,-13479.44,-13103.40,-10568.17,-4772.72,-6905.08
1786312049.024000,1811.56,-21622.63,-12005.30,-13478.64,-13105.81,-10570.85,-4774.06,-6905.88
1786312049.024000,1816.12,-21618.87,-11998.59,-13479.17,-13103.93,-10569.51,-4774.06,-6901.86
1786312049.024000,1817.73,-21622.36,-11996.45,-13480.52,-13101.79,-10567.37,-4773.80,-6903.47
1786312049.024000,1818.54,-21627.19,-12002.35,-13478.64,-13099.10,-10567.37,-4771.92,-6904.27
1786312049.027000,1818.81,-21626.65,-12002.35,-13477.03,-13098.84,-10569.25,-4770.58,-6904.27
1786312049.027000,1815.05,-21622.90,-11999.40,-13478.64,-13100.45,-10568.44,-4769.77,-6909.10
1786312049.027000,1819.07,-21620.48,-11992.16,-13481.05,-13097.76,-10564.15,-4765.21,-6905.88
1786312049.027000,1821.49,-21623.17,-11991.35,-13478.91,-13097.50,-10564.42,-4763.87,-6903.47
1786312049.027000,1818.54,-21627.19,-12006.10,-13477.30,-13099.64,-10567.90,-4766.55,-6905.62
1786312049.052000,1816.12,-21625.04,-12007.45,-13477.30,-13099.37,-10567.37,-4767.90,-6902.93
1786312049.052000,1815.86,-21625.85,-12004.23,-13477.56,-13098.84,-10564.42,-4767.09,-6902.40
1786312049.052000,1817.20,-21628.80,-12000.74,-13478.91,-13098.30,-10565.49,-4768.16,-6901.59
1786312049.052000,1816.93,-21623.97,-11990.01,-13479.17,-13099.91,-10567.10,-4768.70,-6901.59
1786312049.052000,1816.93,-21621.82,-11989.21,-13476.22,-13100.45,-10567.10,-4770.85,-6901.86
1786312049.067000,1813.98,-21620.22,-11992.69,-13475.69,-13100.18,-10568.98,-4770.04,-6902.40
1786312049.067000,1815.59,-21619.68,-11992.43,-13475.96,-13097.23,-10566.83,-4768.16,-6901.06
1786312049.067000,1817.20,-21621.29,-11990.55,-13477.83,-13097.50,-10566.03,-4770.04,-6900.79
1786312049.067000,1819.88,-21622.36,-11987.60,-13478.64,-13096.15,-10564.15,-4767.09,-6900.25
1786312049.067000,1820.95,-21620.22,-11992.43,-13476.22,-13092.13,-10561.47,-4761.46,-6897.57
1786312049.095000,1820.95,-21619.95,-12005.30,-13477.03,-13093.47,-10562.54,-4764.14,-6897.84
1786312049.095000,1818.27,-21621.82,-12005.84,-13477.30,-13095.62,-10568.17,-4771.92,-6900.79
1786312049.095000,1818.27,-21622.36,-11994.03,-13475.42,-13097.50,-10572.20,-4775.94,-6899.45
1786312049.095000,1819.07,-21621.56,-11985.72,-13477.03,-13097.23,-10568.98,-4769.24,-6900.52
1786312049.095000,1818.81,-21621.82,-11987.06,-13477.83,-13096.42,-10566.29,-4763.34,-6901.59
1786312049.126000,1818.27,-21622.63,-12001.54,-13474.88,-13093.74,-10566.03,-4761.99,-6898.91
1786312049.126000,1820.15,-21622.90,-12006.37,-13474.35,-13092.40,-10565.76,-4762.53,-6898.91
1786312049.126000,1822.56,-21621.56,-11997.25,-13475.96,-13091.06,-10564.95,-4761.46,-6897.57
1786312049.126000,1823.10,-21618.61,-11979.55,-13477.03,-13090.52,-10563.88,-4761.19,-6898.11
1786312049.126000,1820.68,-21616.19,-11984.38,-13474.88,-13089.72,-10563.61,-4764.41,-6897.84
1786312049.129000,1817.46,-21617.53,-11992.69,-13474.61,-13092.94,-10566.29,-4766.55,-6900.25
1786312049.129000,1817.46,-21617.80,-11995.64,-13473.81,-13095.08,-10567.64,-4768.16,-6898.91
1786312049.129000,1818.81,-21619.14,-11996.99,-13473.81,-13093.47,-10567.64,-4769.50,-6896.76
1786312049.129000,1820.42,-21620.48,-11982.23,-13475.15,-13092.13,-10568.17,-4766.82,-6895.69
1786312049.129000,1817.46,-21621.02,-11984.38,-13475.69,-13091.86,-10567.90,-4764.41,-6897.84
1786312049.185000,1819.61,-21617.80,-11990.55,-13475.15,-13090.25,-10565.49,-4762.53,-6895.42
1786312049.185000,1822.02,-21617.53,-11995.11,-13474.35,-13088.38,-10562.27,-4760.12,-6893.28
1786312049.185000,1823.37,-21619.68,-12002.89,-13473.54,-13088.38,-10560.39,-4759.31,-6893.55
1786312049.185000,1823.90,-21623.70,-12002.08,-13475.69,-13087.04,-10564.15,-4759.85,-6892.74
1786312049.185000,1824.98,-21623.97,-11991.08,-13476.22,-13085.69,-10566.29,-4761.19,-6892.74
1786312049.189000,1819.61,-21618.87,-11984.65,-13477.03,-13091.86,-10564.95,-4766.02,-6894.35
1786312049.189000,1818.27,-21615.12,-11992.69,-13478.37,-13091.06,-10565.76,-4769.77,-6893.81
1786312049.189000,1823.63,-21613.78,-11985.72,-13477.56,-13086.77,-10563.08,-4767.36,-6889.52
1786312049.189000,1827.12,-21613.78,-11972.31,-13475.69,-13085.69,-10560.93,-4758.78,-6889.79
1786312049.189000,1824.44,-21615.92,-11975.26,-13473.81,-13085.43,-10563.88,-4756.63,-6890.06
1786312049.192000,1824.98,-21615.66,-11985.45,-13472.20,-13083.01,-10564.95,-4758.78,-6887.64
1786312049.192000,1826.32,-21614.05,-11988.40,-13472.20,-13081.67,-10562.27,-4753.95,-6887.11
1786312049.192000,1828.73,-21612.97,-11980.62,-13473.27,-13082.21,-10560.13,-4753.14,-6885.77
1786312049.192000,1830.07,-21616.46,-11979.82,-13473.27,-13081.94,-10559.05,-4755.83,-6886.57
1786312049.192000,1831.68,-21618.07,-11989.21,-13471.13,-13077.92,-10558.78,-4752.34,-6882.28
1786312049.245000,1832.22,-21613.78,-12004.76,-13470.05,-13073.89,-10557.98,-4750.46,-6881.74
1786312049.245000,1827.66,-21610.29,-11996.99,-13472.20,-13077.65,-10560.13,-4756.09,-6884.96
1786312049.245000,1824.71,-21611.10,-11972.85,-13471.66,-13085.69,-10561.20,-4761.46,-6886.30
1786312049.245000,1825.51,-21610.02,-11965.87,-13470.86,-13085.43,-10556.37,-4756.90,-6884.96
1786312049.245000,1826.05,-21608.15,-11973.65,-13469.52,-13082.74,-10555.03,-4753.95,-6883.62
1786312049.248000,1823.63,-21608.41,-11979.82,-13470.86,-13081.67,-10559.05,-4753.41,-6884.16
1786312049.248000,1825.51,-21606.27,-11977.14,-13470.32,-13078.45,-10557.44,-4749.39,-6883.09
1786312049.248000,1826.32,-21607.07,-11972.31,-13473.00,-13079.26,-10557.71,-4751.80,-6882.28
1786312049.248000,1827.93,-21610.83,-11968.55,-13475.15,-13077.65,-10556.37,-4755.29,-6882.28
1786312049.248000,1827.93,-21611.63,-11974.99,-13470.59,-13077.38,-10556.64,-4754.48,-6882.28
1786312049.251000,1825.24,-21610.29,-11987.33,-13469.79,-13079.52,-10559.86,-4753.95,-6883.62
1786312049.251000,1826.05,-21608.15,-11985.18,-13474.35,-13078.18,-10558.25,-4755.29,-6882.28
1786312049.251000,1827.12,-21611.10,-11982.23,-13475.15,-13078.72,-10556.91,-4758.78,-6882.82
1786312049.251000,1830.88,-21615.66,-11988.67,-13473.00,-13076.57,-10554.76,-4760.12,-6880.94
1786312049.251000,1831.14,-21615.12,-11987.33,-13471.13,-13076.04,-10559.05,-4754.22,-6881.21
1786312049.276000,1831.14,-21608.41,-11979.28,-13470.86,-13076.31,-10559.59,-4748.05,-6877.99
1786312049.276000,1828.73,-21608.95,-11979.01,-13471.13,-13078.18,-10557.98,-4752.61,-6879.33
1786312049.276000,1830.07,-21610.83,-11977.67,-13473.00,-13077.65,-10556.37,-4758.78,-6879.33
1786312049.276000,1832.49,-21610.83,-11964.80,-13473.27,-13074.70,-10555.30,-4754.48,-6880.40
1786312049.276000,1831.95,-21610.29,-11968.29,-13469.79,-13075.23,-10557.71,-4753.14,-6881.48
1786312049.306000,1830.07,-21610.02,-11972.85,-13468.98,-13076.31,-10556.10,-4750.73,-6882.82
1786312049.306000,1827.39,-21607.34,-11974.19,-13469.79,-13076.57,-10554.76,-4752.34,-6886.04
1786312049.306000,1830.07,-21605.46,-11968.29,-13469.79,-13077.92,-10555.03,-4755.29,-6883.35
1786312049.306000,1830.61,-21607.61,-11962.38,-13471.13,-13078.99,-10555.83,-4753.95,-6882.01
1786312049.306000,1828.73,-21610.83,-11971.24,-13470.59,-13078.72,-10557.98,-4751.27,-6884.43
1786312049.309000,1827.66,-21616.73,-11995.11,-13469.52,-13077.92,-10561.47,-4751.80,-6882.82
1786312049.309000,1829.00,-21615.39,-11995.38,-13469.25,-13076.84,-10560.39,-4753.14,-6880.67
1786312049.309000,1830.88,-21610.56,-11981.70,-13471.66,-13075.23,-10556.91,-4750.46,-6880.13
1786312049.309000,1830.88,-21608.41,-11966.41,-13473.00,-13074.70,-10554.76,-4750.73,-6878.79
1786312049.309000,1830.34,-21607.88,-11965.34,-13471.66,-13074.70,-10555.30,-4756.63,-6878.79
1786312049.323000,1829.80,-21605.73,-11975.80,-13470.05,-13075.50,-10557.71,-4754.75,-6880.40
1786312049.323000,1827.39,-21607.61,-11976.06,-13471.93,-13076.84,-10558.25,-4752.61,-6882.55
1786312049.323000,1828.19,-21608.41,-11974.99,-13473.81,-13074.97,-10554.22,-4749.92,-6881.74
1786312049.323000,1830.07,-21607.07,-11963.46,-13472.47,-13074.97,-10551.81,-4749.66,-6881.21
1786312049.323000,1830.34,-21607.07,-11963.73,-13470.05,-13074.97,-10554.22,-4752.07,-6881.48
1786312049.401000,1829.53,-21610.02,-11975.26,-13471.13,-13074.43,-10557.71,-4751.80,-6880.40
1786312049.401000,1828.73,-21608.41,-11981.16,-13470.59,-13074.97,-10559.59,-4751.53,-6881.48
1786312049.401000,1830.34,-21610.02,-11978.21,-13472.20,-13074.16,-10559.86,-4751.27,-6881.48
1786312049.401000,1832.75,-21613.51,-11969.63,-13474.88,-13073.62,-10554.22,-4750.46,-6879.33
1786312049.401000,1832.22,-21609.75,-11973.92,-13472.74,-13073.36,-10555.57,-4750.73,-6879.06
1786312049.401000,1831.68,-21601.98,-11973.92,-13469.25,-13072.01,-10555.30,-4749.92,-6879.87
1786312049.401000,1833.02,-21598.22,-11963.19,-13468.45,-13069.87,-10552.35,-4748.58,-6880.94
1786312049.401000,1835.17,-21598.49,-11955.14,-13468.45,-13069.33,-10550.47,-4748.58,-6879.60
1786312049.401000,1836.78,-21599.56,-11951.66,-13467.64,-13068.80,-10550.47,-4750.46,-6878.26
1786312049.401000,1835.44,-21601.71,-11961.58,-13465.23,-13076.31,-10556.10,-4761.99,-6876.92
1786312049.401000,1833.83,-21604.12,-11972.31,-13463.89,-13077.65,-10557.44,-4766.29,-6878.26
1786312049.401000,1834.09,-21607.34,-11983.84,-13466.57,-13073.36,-10556.91,-4752.07,-6877.72
1786312049.401000,1834.36,-21607.34,-11973.11,-13469.25,-13070.41,-10555.03,-4742.68,-6876.92
1786312049.401000,1835.70,-21607.07,-11956.22,-13468.45,-13066.92,-10548.32,-4740.80,-6878.26
1786312049.401000,1837.85,-21604.12,-11960.24,-13466.30,-13064.50,-10548.32,-4739.20,-6875.04
1786312049.412000,1838.12,-21599.29,-11966.94,-13463.35,-13064.77,-10551.01,-4741.34,-6874.23
1786312049.412000,1834.90,-21600.90,-11968.02,-13465.23,-13065.85,-10554.22,-4745.90,-6877.18
1786312049.412000,1835.70,-21600.37,-11962.92,-13467.37,-13065.85,-10551.01,-4746.44,-6877.45
1786312049.412000,1841.07,-21598.76,-11959.70,-13467.10,-13063.97,-10545.64,-4744.02,-6872.36
1786312049.412000,1838.92,-21601.71,-11961.04,-13465.49,-13064.77,-10549.40,-4741.07,-6873.43
1786312049.427000,1835.44,-21603.85,-11964.53,-13464.96,-13066.92,-10553.42,-4743.76,-6876.92
1786312049.427000,1834.90,-21603.59,-11972.58,-13465.23,-13067.19,-10549.40,-4746.44,-6879.33
1786312049.427000,1834.36,-21602.78,-11964.53,-13464.96,-13067.72,-10553.69,-4749.12,-6877.72
1786312049.427000,1832.49,-21604.93,-11952.73,-13466.57,-13073.89,-10559.05,-4758.51,-6878.26
1786312049.427000,1836.51,-21602.78,-11952.19,-13467.10,-13070.14,-10552.08,-4753.68,-6876.11
1786312049.442000,1837.58,-21598.76,-11964.80,-13462.54,-13067.19,-10547.52,-4747.51,-6875.04
1786312049.442000,1834.36,-21603.05,-11969.36,-13463.62,-13068.26,-10552.88,-4750.46,-6879.60
1786312049.442000,1834.09,-21608.95,-11971.77,-13467.37,-13069.33,-10553.96,-4748.85,-6879.60
1786312049.442000,1833.83,-21605.73,-11969.89,-13468.18,-13069.33,-10554.22,-4746.17,-6881.74
1786312049.442000,1832.49,-21602.24,-11968.55,-13465.23,-13068.26,-10553.69,-4741.34,-6882.55
1786312049.473000,1830.61,-21602.24,-11967.48,-13465.49,-13069.60,-10552.88,-4741.34,-6881.48
1786312049.473000,1828.46,-21599.29,-11961.85,-13467.10,-13073.36,-10554.76,-4745.63,-6884.16
1786312049.473000,1831.95,-21599.03,-11951.66,-13467.37,-13070.14,-10557.44,-4751.00,-6882.82
1786312049.473000,1835.70,-21600.90,-11945.49,-13467.64,-13068.53,-10556.37,-4748.58,-6877.45
1786312049.473000,1835.97,-21601.98,-11952.73,-13465.23,-13066.65,-10549.93,-4741.88,-6875.57
1786312049.489000,1834.09,-21602.24,-11964.26,-13463.62,-13066.92,-10551.27,-4741.34,-6875.84
1786312049.489000,1834.63,-21603.05,-11971.24,-13464.96,-13065.58,-10553.69,-4743.22,-6877.99
1786312049.489000,1837.05,-21601.71,-11970.16,-13465.76,-13065.04,-10549.67,-4744.56,-6876.11
1786312049.489000,1837.31,-21605.46,-11958.63,-13466.57,-13065.31,-10549.40,-4748.05,-6874.77
1786312049.489000,1838.12,-21601.71,-11959.17,-13464.42,-13065.31,-10552.08,-4745.10,-6873.97
1786312049.502000,1836.78,-21599.56,-11965.60,-13462.28,-13065.85,-10554.49,-4741.34,-6874.23
1786312049.502000,1835.44,-21597.68,-11962.65,-13462.28,-13067.19,-10552.08,-4742.41,-6875.57
